ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-05-29,Australia,Western Australia,585,9,551,25
2020-05-29,Fiji,NA,18,0,15,3
2020-05-29,New Zealand,NA,1504,22,1481,1
2020-05-29,Papua New Guinea,NA,8,0,8,0
2020-05-30,Australia,Australian Capital Territory,107,3,104,0
2020-05-30,Australia,New South Wales,3095,48,2685,362
2020-05-30,Australia,Northern Territory,29,0,29,0
2020-05-30,Australia,Queensland,1058,7,1046,5
2020-05-30,Australia,South Australia,440,4,435,1
2020-05-30,Australia,Tasmania,228,13,206,9
2020-05-30,Australia,Victoria,1649,19,1557,73
2020-05-30,Australia,Western Australia,586,9,552,25
2020-05-30,Fiji,NA,18,0,15,3
2020-05-30,New Zealand,NA,1504,22,1481,1
2020-05-30,Papua New Guinea,NA,8,0,8,0
2020-05-31,Australia,Australian Capital Territory,107,3,104,0
2020-05-31,Australia,New South Wales,3098,48,2685,365
2020-05-31,Australia,Northern Territory,29,0,29,0
2020-05-31,Australia,Queensland,1058,7,1046,5
2020-05-31,Australia,South Australia,440,4,435,1
2020-05-31,Australia,Tasmania,228,13,207,8
2020-05-31,Australia,Victoria,1653,19,1560,74
2020-05-31,Australia,Western Australia,589,9,552,28
2020-05-31,Fiji,NA,18,0,15,3
2020-05-31,New Zealand,NA,1504,22,1481,1
2020-05-31,Papua New Guinea,NA,8,0,8,0
2020-06-01,Australia,Australian Capital Territory,107,3,104,0
2020-06-01,Australia,New South Wales,3104,48,2687,369
2020-06-01,Australia,Northern Territory,29,0,29,0
2020-06-01,Australia,Queensland,1059,6,1048,5
2020-06-01,Australia,South Australia,440,4,435,1
2020-06-01,Australia,Tasmania,228,13,207,8
2020-06-01,Australia,Victoria,1663,19,1563,81
2020-06-01,Australia,Western Australia,591,9,553,29
2020-06-01,Fiji,NA,18,0,15,3
2020-06-01,New Zealand,NA,1504,22,1481,1
2020-06-01,Papua New Guinea,NA,8,0,8,0
2020-06-02,Australia,Australian Capital Territory,107,3,104,0
2020-06-02,Australia,New South Wales,3104,48,2691,365
2020-06-02,Australia,Northern Territory,29,0,29,0
2020-06-02,Australia,Queensland,1059,6,1047,6
2020-06-02,Australia,South Australia,440,4,435,1
2020-06-02,Australia,Tasmania,228,13,208,7
2020-06-02,Australia,Victoria,1670,19,1569,82
2020-06-02,Australia,Western Australia,592,9,553,30
2020-06-02,Fiji,NA,18,0,15,3
2020-06-02,New Zealand,NA,1504,22,1481,1
2020-06-02,Papua New Guinea,NA,8,0,8,0
2020-06-03,Australia,Australian Capital Territory,107,3,104,0
2020-06-03,Australia,New South Wales,3106,48,2700,358
2020-06-03,Australia,Northern Territory,29,0,29,0
2020-06-03,Australia,Queensland,1060,6,1046,8
2020-06-03,Australia,South Australia,440,4,435,1
2020-06-03,Australia,Tasmania,228,13,208,7
2020-06-03,Australia,Victoria,1678,19,1569,90
2020-06-03,Australia,Western Australia,592,9,557,26
2020-06-03,Fiji,NA,18,0,15,3
2020-06-03,New Zealand,NA,1504,22,1481,1
2020-06-03,Papua New Guinea,NA,8,0,8,0
2020-06-04,Australia,Australian Capital Territory,107,3,104,0
2020-06-04,Australia,New South Wales,3110,48,2714,348
2020-06-04,Australia,Northern Territory,29,0,29,0
2020-06-04,Australia,Queensland,1060,6,1049,5
2020-06-04,Australia,South Australia,440,4,436,0
2020-06-04,Australia,Tasmania,228,13,208,7
2020-06-04,Australia,Victoria,1681,19,1586,76
2020-06-04,Australia,Western Australia,592,9,557,26
2020-06-04,Fiji,NA,18,0,18,0
2020-06-04,New Zealand,NA,1504,22,1481,1
2020-06-04,Papua New Guinea,NA,8,0,8,0
2020-06-05,Australia,Australian Capital Territory,107,3,104,0
2020-06-05,Australia,New South Wales,3110,48,2719,343
2020-06-05,Australia,Northern Territory,29,0,29,0
2020-06-05,Australia,Queensland,1061,6,1049,6
2020-06-05,Australia,South Australia,440,4,436,0
2020-06-05,Australia,Tasmania,228,13,208,7
2020-06-05,Australia,Victoria,1681,19,1586,76
2020-06-05,Australia,Western Australia,596,9,557,30
2020-06-05,Fiji,NA,18,0,18,0
2020-06-05,New Zealand,NA,1504,22,1481,1
2020-06-05,Papua New Guinea,NA,8,0,8,0
2020-06-06,Australia,Australian Capital Territory,108,3,104,1
2020-06-06,Australia,New South Wales,3109,48,2723,338
2020-06-06,Australia,Northern Territory,29,0,29,0
2020-06-06,Australia,Queensland,1061,6,1050,5
2020-06-06,Australia,South Australia,440,4,436,0
2020-06-06,Australia,Tasmania,228,13,209,6
2020-06-06,Australia,Victoria,1685,19,1593,73
2020-06-06,Australia,Western Australia,599,9,559,31
2020-06-06,Fiji,NA,18,0,18,0
2020-06-06,New Zealand,NA,1504,22,1481,1
2020-06-06,Papua New Guinea,NA,8,0,8,0
2020-06-07,Australia,Australian Capital Territory,108,3,104,1
2020-06-07,Australia,New South Wales,3112,48,2724,340
2020-06-07,Australia,Northern Territory,29,0,29,0
2020-06-07,Australia,Queensland,1062,6,1050,6
2020-06-07,Australia,South Australia,440,4,436,0
2020-06-07,Australia,Tasmania,228,13,209,6
2020-06-07,Australia,Victoria,1687,19,1595,73
2020-06-07,Australia,Western Australia,599,9,559,31
2020-06-07,Fiji,NA,18,0,18,0
2020-06-07,New Zealand,NA,1504,22,1482,0
2020-06-07,Papua New Guinea,NA,8,0,8,0
2020-06-08,Australia,Australian Capital Territory,108,3,104,1
2020-06-08,Australia,New South Wales,3114,48,2729,337
2020-06-08,Australia,Northern Territory,29,0,29,0
2020-06-08,Australia,Queensland,1062,6,1051,5
2020-06-08,Australia,South Australia,440,4,436,0
2020-06-08,Australia,Tasmania,228,13,209,6
2020-06-08,Australia,Victoria,1687,19,1602,66
2020-06-08,Australia,Western Australia,599,9,560,30
2020-06-08,Fiji,NA,18,0,18,0
2020-06-08,New Zealand,NA,1504,22,1482,0
2020-06-08,Papua New Guinea,NA,8,0,8,0
2020-06-09,Australia,Australian Capital Territory,108,3,104,1
2020-06-09,Australia,New South Wales,3117,48,2735,334
2020-06-09,Australia,Northern Territory,29,0,29,0
2020-06-09,Australia,Queensland,1062,6,1051,5
2020-06-09,Australia,South Australia,440,4,436,0
2020-06-09,Australia,Tasmania,228,13,209,6
2020-06-09,Australia,Victoria,1691,19,1616,56
2020-06-09,Australia,Western Australia,599,9,560,30
2020-06-09,Fiji,NA,18,0,18,0
2020-06-09,New Zealand,NA,1504,22,1482,0
2020-06-09,Papua New Guinea,NA,8,0,8,0
2020-06-10,Australia,Australian Capital Territory,108,3,104,1
2020-06-10,Australia,New South Wales,3117,48,2738,331
2020-06-10,Australia,Northern Territory,29,0,29,0
2020-06-10,Australia,Queensland,1063,6,1051,6
2020-06-10,Australia,South Australia,440,4,436,0
2020-06-10,Australia,Tasmania,228,13,209,6
2020-06-10,Australia,Victoria,1699,19,1621,59
2020-06-10,Australia,Western Australia,601,9,571,21
2020-06-10,Fiji,NA,18,0,18,0
2020-06-10,New Zealand,NA,1504,22,1482,0
2020-06-10,Papua New Guinea,NA,8,0,8,0
2020-06-11,Australia,Australian Capital Territory,108,3,104,1
2020-06-11,Australia,New South Wales,3115,48,2743,324
2020-06-11,Australia,Northern Territory,29,0,29,0
2020-06-11,Australia,Queensland,1064,6,1051,7
2020-06-11,Australia,South Australia,440,4,436,0
2020-06-11,Australia,Tasmania,228,13,212,3
2020-06-11,Australia,Victoria,1703,19,1632,52
2020-06-11,Australia,Western Australia,602,9,575,18
2020-06-11,Fiji,NA,18,0,18,0
2020-06-11,New Zealand,NA,1504,22,1482,0
2020-06-11,Papua New Guinea,NA,8,0,8,0
2020-06-12,Australia,Australian Capital Territory,108,3,104,1
2020-06-12,Australia,New South Wales,3119,48,2763,308
